Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Malik Reed LB - LV,Malik Reed,LB,LV,CLE,FA,,,,,,,,,,,,,,,,,0.0
Troy Reeder LB - LA,Troy Reeder,LB,LA,@BUF,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Jalen Reeves-Maybin LB - DET,Jalen,Reeves,Maybin,@CHI,W (Oct 4),1.0,,,,,,,,,,,,,,,,0.0
Jon Rhattigan LB - SEA,Jon Rhattigan,LB,SEA,@TB,FA,,,,,,,,,,,,,,,,,0.0
Duke Riley LB - MIA,Duke Riley,LB,MIA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Elandon Roberts LB - PIT,Elandon Roberts,LB,PIT,NO,FA,6.0,1.0,,,,,,,,,,,,,1.0,,0.0
Curtis Robinson LB - SF,Curtis Robinson,LB,SF,LAC,FA,,,,,,,,,,,,,,,,,0.0
Mark Robinson LB - PIT,Mark Robinson,LB,PIT,NO,FA,,,,,,,,,,,,,,,,,0.0
Quincy Roche LB,Quincy Roche,LB,,NO,FA,,,,,,,,,,,,,,,,,0.0
Malcolm Rodriguez LB - DET,Malcolm Rodriguez,LB,DET,@CHI,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Josh Ross LB - BAL,Josh Ross,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christian Rozeboom LB - LA,Christian Rozeboom,LB,LA,ARI,FA,,,,,,,,,,,,,,,,,0.0
Chris Rumph II LB - LAC,Chris Rumph II,LB,LAC,@SF,FA,,,,,,,,,,,,,,,,,0.0
Chapelle Russell LB - PIT IR,Chapelle Russell,LB,PIT,NO,FA,,,,,,,,,,,,,,,,,0.0
J.J. Russell LB - TB,J.J. Russell,LB,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jack Sanborn LB - CHI,Jack Sanborn,LB,CHI,DET,FA,9.0,3.0,2.0,2.0,,,,,,,,,,,2.0,,0.0
Drew Sanders LB - DEN,Drew Sanders,LB,DEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Myjai Sanders LB - ARI IR,Myjai Sanders,LB,ARI,@LA,FA,5.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,0.0
Nephi Sewell LB - NO,Nephi Sewell,LB,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Noah Sewell LB - CHI,Noah Sewell,LB,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ty Shelby LB - LAC,Ty Shelby,LB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jamien Sherwood LB - NYJ,Jamien Sherwood,LB,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
Isaiah Simmons LB - NYG,Isaiah Simmons,LB,NYG,@LA,Boppard Raiders,6.0,1.0,,1.0,,,,,,,,,,1.0,,,0.0
Trenton Simpson LB - BAL,Trenton Simpson,LB,BAL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Alex Singleton LB - DEN,Alex Singleton,LB,DEN,@TEN,Koblenz 87ers,5.0,3.0,,,,,,,,,,,,,,,0.0
Ryan Smenda Jr. LB Q,Ryan Smenda Jr. LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andre Smith LB - ATL,Andre Smith,LB,ATL,DEN,FA,,,,,,,,,,,,,,,,,0.0
Brandon Smith LB,Brandon Smith,LB,,ATL,FA,,,,,,,,,,,,,,,,,0.0
Elerson G. Smith LB,Elerson G. Smith,LB,,HOU,FA,,,,,,,,,,,,,,,,,0.0
Nolan Smith LB - PHI,Nolan Smith,LB,PHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Preston Smith LB - GB View News,Preston Smith,LB,GB,DAL,W (Oct 4),2.0,,,,,,,,,,,,,,1.0,,0.0
Roquan Smith LB - BAL,Roquan Smith,LB,BAL,Bye,Alta Villa Cardinals,,,,,,,,,,,,,,,,,0.0
Tyreke Smith LB - SEA,Tyreke Smith,LB,SEA,@TB,FA,,,,,,,,,,,,,,,,,0.0
Charles Snowden LB,Charles Snowden,LB,,SEA,FA,,,,,,,,,,,,,,,,,0.0
Baylon Spector LB - BUF IR,Baylon Spector,LB,BUF,MIN,FA,,,,,,,,,,,,,,,,,0.0
Robert Spillane LB - LV,Robert Spillane,LB,LV,IND,Slay,5.0,2.0,,1.0,,,,,,,,,,,,,0.0
Justin Strnad LB - DEN,Justin Strnad,LB,DEN,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Grant Stuard LB - IND,Grant Stuard,LB,IND,@LV,FA,,,,,,,,,,,,,,,,,0.0
Ty Summers LB - NO,Ty Summers,LB,NO,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Chazz Surratt LB - NYJ,Chazz Surratt,LB,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
Sione Takitaki LB - CLE,Sione Takitaki,LB,CLE,@MIA,FA,8.0,2.0,,1.0,,,,,,,,,,,,,0.0
Jahlani Tavai LB - NE,Jahlani Tavai,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Davion Taylor LB - ARI,Davion Taylor,LB,ARI,WAS,FA,,,,,,,,,,,,,,,,,0.0
Kayvon Thibodeaux LB - NYG,Kayvon Thibodeaux,LB,NYG,HOU,FA,2.0,2.0,,,,,,,,,,,,,,,0.0
Cameron Thomas LB - ARI,Cameron Thomas,LB,ARI,@LA,FA,,,,,,,,,,,,,,,,,0.0
Keir Thomas LB - LA,Keir Thomas,LB,LA,ARI,FA,,,,,,,,,,,,,,,,,0.0
Shaq Thompson LB - CAR IR,Shaq Thompson,LB,CAR,ATL,dirty birds,5.0,3.0,,3.0,,,,,,,,,,1.0,,,0.0
Channing Tindall LB - MIA,Channing Tindall,LB,MIA,CLE,FA,,,,,,,,,,,,,,,,,0.0
Henry To'oTo'o LB - HOU,Henry To'oTo'o,LB,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Drue Tranquill LB - KC,Drue Tranquill,LB,KC,JAX,FA,7.0,8.0,,,,,,,,,,,,,,,0.0
Joe Tryon-Shoyinka LB - TB,Joe,Tryon,Shoyinka,SEA,FA,2.0,,1.0,1.0,,,,,,,,,,,1.0,,0.0
Tuli Tuipulotu LB - LAC,Tuli Tuipulotu,LB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zeke Turner LB - ARI,Zeke Turner,LB,ARI,@LA,FA,,,,,,,,,,,,,,,,,0.0
Derrek Tuszka LB,Derrek Tuszka,LB,,@SF,FA,,2.0,,,,,,,,,,,,,,,0.0
Andrew Van Ginkel LB - MIA View News,Andrew Van Ginkel,LB,MIA,CLE,FA,2.0,3.0,,,,,,,,,,,,,,,0.0
Lukas Van Ness LB - GB,Lukas Van Ness,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Leighton Vander Esch LB - DAL,Leighton Vander Esch,LB,DAL,@GB,FA,,,,,,,,,,,,,,,,,0.0
Luiji Vilain LB - MIN,Luiji Vilain,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Bobby Wagner LB - SEA,Bobby Wagner,LB,SEA,@TB,FlyRamsFly,3.0,6.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Anthony Walker LB - CLE,Anthony Walker,LB,CLE,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Mykal Walker LB - LV,Mykal Walker,LB,LV,@CAR,FA,5.0,3.0,,,,,,,,,,,,,,,0.0
Quay Walker LB - GB,Quay Walker,LB,GB,DAL,Slay,4.0,4.0,,1.0,,,,,,,,,,1.0,,,0.0
Travon Walker LB - JAX,Travon Walker,LB,JAX,@KC,FA,1.0,1.0,,,,,,,,,,,,,1.0,,0.0
Garret Wallow LB - HOU,Garret Wallow,LB,HOU,@NYG,FA,,,,,,,,,,,,,,,,,0.0
Fred Warner LB - SF,Fred Warner,LB,SF,LAC,dirty birds,4.0,3.0,,,,,,,,,,,,3.0,,,0.0
T.J. Watt LB - PIT,T.J. Watt,LB,PIT,NO,Magic Eulers,2.0,2.0,,,,,,,,,,,,,1.0,,0.0
Rashad Weaver LB - TEN,Rashad Weaver,LB,TEN,DEN,FA,1.0,1.0,1.5,,,1.0,,,,,,,,1.0,4.0,,0.0
Kristian Welch LB - GB,Kristian Welch,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Pete Werner LB - NO,Pete Werner,LB,NO,@PIT,Alta Villa Cardinals,,,,,,,,,,,,,,,,,0.0
Devin White LB - TB Q View News,Devin White,LB,TB,SEA,Alta Villa Cardinals,8.0,1.0,2.0,1.0,,1.0,,,,,,,,,3.0,,0.0
Drew White LB - WAS PUP,Drew White,LB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kyzir White LB - ARI,Kyzir White,LB,ARI,@LA,Alta Villa Cardinals,5.0,3.0,,,,,,,,,,,,,,,0.0
Benton Whitley LB - MIN,Benton Whitley,LB,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ray Wilborn LB,Ray Wilborn,LB,,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Dorian Williams LB - BUF,Dorian Williams,LB,BUF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Quincy Williams LB - NYJ,Quincy Williams,LB,NYJ,Bye,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,,0.0
Eric Wilson LB - GB,Eric Wilson,LB,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Logan Wilson LB - CIN,Logan Wilson,LB,CIN,Bye,dirty birds,,,,,,,,,,,,,,,,,0.0
Mack Wilson LB - NE,Mack Wilson,LB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Josh Woods LB - ARI O View News,Josh Woods,LB,ARI,@LA,FA,,,,,,,,,,,,,,,,,0.0
Chandler Wooten LB - CAR,Chandler Wooten,LB,CAR,Bye,FA,,,,,,,,,,,,,,,,,0.0
Byron Young LB - LA,Byron Young,LB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
